Frequency (Hz)	Level (dB)
5.383301	-85.649620
10.766602	-84.883614
16.149902	-68.738052
21.533203	-54.767460
26.916504	-53.166466
32.299805	-51.865360
37.683105	-55.767307
43.066406	-51.528175
48.449707	-46.017445
53.833008	-46.931625
59.216309	-48.479794
64.599609	-49.531013
69.982910	-51.294575
75.366211	-52.286102
80.749512	-49.891121
86.132812	-51.328236
91.516113	-53.701401
96.899414	-55.025234
102.282715	-54.562237
107.666016	-53.727139
113.049316	-52.997807
118.432617	-52.877388
123.815918	-54.543041
129.199219	-55.297058
134.582520	-55.517120
139.965820	-53.141438
145.349121	-54.003529
150.732422	-57.652027
156.115723	-57.422203
161.499023	-58.004166
166.882324	-58.451569
172.265625	-60.649910
177.648926	-62.840939
183.032227	-64.378563
188.415527	-65.217308
193.798828	-66.114059
199.182129	-65.328041
204.565430	-65.262489
209.948730	-66.624580
215.332031	-67.278633
220.715332	-66.617371
226.098633	-65.604790
231.481934	-64.122307
236.865234	-64.033119
242.248535	-64.206825
247.631836	-65.116577
253.015137	-65.999214
258.398438	-66.108429
263.781738	-66.312469
269.165039	-67.048958
274.548340	-67.358131
279.931641	-68.068703
285.314941	-68.824432
290.698242	-67.674843
296.081543	-65.820236
301.464844	-65.162888
306.848145	-64.938446
312.231445	-64.942810
317.614746	-65.354462
322.998047	-65.702988
328.381348	-65.357780
333.764648	-65.082909
339.147949	-64.866447
344.531250	-64.876343
349.914551	-64.324059
355.297852	-63.653557
360.681152	-63.884346
366.064453	-64.803902
371.447754	-65.233627
376.831055	-65.475845
382.214355	-65.771988
387.597656	-65.854721
392.980957	-66.275757
398.364258	-66.218773
403.747559	-66.366905
409.130859	-66.683624
414.514160	-66.771568
419.897461	-65.851219
425.280762	-66.060204
430.664062	-65.617348
436.047363	-65.973061
441.430664	-66.284569
446.813965	-66.466339
452.197266	-67.504349
457.580566	-68.260338
462.963867	-67.830795
468.347168	-67.453224
473.730469	-68.124306
479.113770	-68.623581
484.497070	-68.539360
489.880371	-68.395287
495.263672	-68.199715
500.646973	-67.610405
506.030273	-67.169350
511.413574	-67.668427
516.796875	-67.810715
522.180176	-67.051529
527.563477	-67.201477
532.946777	-66.222267
538.330078	-65.386681
543.713379	-65.424309
549.096680	-64.605621
554.479980	-63.797482
559.863281	-63.518250
565.246582	-63.488285
570.629883	-63.494114
576.013184	-63.761082
581.396484	-64.027519
586.779785	-64.957550
592.163086	-64.551300
597.546387	-64.471512
602.929688	-64.690041
608.312988	-64.770645
613.696289	-64.214806
619.079590	-64.355186
624.462891	-64.332420
629.846191	-64.731781
635.229492	-65.850525
640.612793	-66.372498
645.996094	-66.992317
651.379395	-67.503685
656.762695	-67.588509
662.145996	-68.295677
667.529297	-69.131805
672.912598	-69.295227
678.295898	-69.924896
683.679199	-71.502266
689.062500	-73.473038
694.445801	-74.403374
699.829102	-74.545593
705.212402	-74.149971
710.595703	-73.768105
715.979004	-73.515274
721.362305	-72.418762
726.745605	-71.979767
732.128906	-71.198677
737.512207	-70.118645
742.895508	-69.467087
748.278809	-69.398537
753.662109	-68.523865
759.045410	-67.314346
764.428711	-66.622009
769.812012	-66.386177
775.195312	-66.303337
780.578613	-66.496101
785.961914	-67.112984
791.345215	-67.804420
796.728516	-69.482224
802.111816	-70.837914
807.495117	-71.955734
812.878418	-71.967438
818.261719	-71.405045
823.645020	-70.282837
829.028320	-68.303047
834.411621	-67.587654
839.794922	-68.135864
845.178223	-68.643257
850.561523	-68.582901
855.944824	-69.466141
861.328125	-71.001869
866.711426	-71.793922
872.094727	-72.610878
877.478027	-73.159439
882.861328	-73.510674
888.244629	-73.942734
893.627930	-73.838829
899.011230	-74.548691
904.394531	-75.062943
909.777832	-75.063393
915.161133	-74.714806
920.544434	-74.548660
925.927734	-74.783577
