Frequency (Hz)	Level (dB)
1512.707520	-62.935593
1518.090820	-62.462406
1523.474121	-61.929585
1528.857422	-61.436165
1534.240723	-61.609165
1539.624023	-61.733414
1545.007324	-61.352737
1550.390625	-61.587048
1555.773926	-61.777008
1561.157227	-62.111526
1566.540527	-62.929867
1571.923828	-63.160885
1577.307129	-62.546665
1582.690430	-62.273438
1588.073730	-62.125248
1593.457031	-62.178368
1598.840332	-62.999523
1604.223633	-62.694496
1609.606934	-62.445236
1614.990234	-63.300549
1620.373535	-63.185280
1625.756836	-62.842400
1631.140137	-63.232075
1636.523438	-63.104153
1641.906738	-62.901043
1647.290039	-62.670734
1652.673340	-62.371502
1658.056641	-62.052338
1663.439941	-62.024651
1668.823242	-62.441761
1674.206543	-62.251724
1679.589844	-62.305058
1684.973145	-63.155117
1690.356445	-63.662628
1695.739746	-64.519524
1701.123047	-64.604271
1706.506348	-64.600548
1711.889648	-64.888535
1717.272949	-65.094208
1722.656250	-65.022797
1728.039551	-64.772835
1733.422852	-64.342117
1738.806152	-64.160469
1744.189453	-64.336441
1749.572754	-64.280312
1754.956055	-63.827415
1760.339355	-63.321171
1765.722656	-63.478745
1771.105957	-62.737823
1776.489258	-62.249100
1781.872559	-62.318378
1787.255859	-62.349182
1792.639160	-62.137379
1798.022461	-61.896618
1803.405762	-61.992676
1808.789062	-62.349781
1814.172363	-62.471519
1819.555664	-61.790489
1824.938965	-61.055077
1830.322266	-61.002277
1835.705566	-60.855103
1841.088867	-60.295250
1846.472168	-59.843006
1851.855469	-59.618122
1857.238770	-59.490479
1862.622070	-59.424580
1868.005371	-58.970093
1873.388672	-59.289333
1878.771973	-59.609154
1884.155273	-59.058804
1889.538574	-58.890285
1894.921875	-58.818729
1900.305176	-59.164398
1905.688477	-59.634773
1911.071777	-59.869209
1916.455078	-59.721081
1921.838379	-59.883419
1927.221680	-60.181858
1932.604980	-60.808151
1937.988281	-60.886368
1943.371582	-60.973358
1948.754883	-60.936283
1954.138184	-61.223160
1959.521484	-61.226181
1964.904785	-61.332100
1970.288086	-61.807514
1975.671387	-61.513317
1981.054688	-60.624878
1986.437988	-61.248322
1991.821289	-61.057133
1997.204590	-61.039093
2002.587891	-61.044052
2007.971191	-60.830635
2013.354492	-60.364285
2018.737793	-60.587765
2024.121094	-60.701740
2029.504395	-60.608955
2034.887695	-60.477745
2040.270996	-60.248890
2045.654297	-60.144089
2051.037598	-59.299438
2056.420898	-58.878452
2061.804199	-58.778591
2067.187500	-58.464619
2072.570801	-58.672157
2077.954102	-59.150249
2083.337402	-59.015682
2088.720703	-59.149143
2094.104004	-58.802971
2099.487305	-57.697716
2104.870605	-57.625385
2110.253906	-56.728783
2115.637207	-56.639965
2121.020508	-55.885696
2126.403809	-55.653309
2131.787109	-55.492977
2137.170410	-56.203518
2142.553711	-56.020081
2147.937012	-56.808262
2153.320312	-57.714706
2158.703613	-57.674274
2164.086914	-58.380558
2169.470215	-58.464119
2174.853516	-58.387661
2180.236816	-58.512859
2185.620117	-58.856827
2191.003418	-58.706348
2196.386719	-58.069408
2201.770020	-58.224400
2207.153320	-58.539062
2212.536621	-58.240662
2217.919922	-58.315990
2223.303223	-57.781002
2228.686523	-57.925217
2234.069824	-58.770569
2239.453125	-59.780499
2244.836426	-60.769417
2250.219727	-61.108143
2255.603027	-61.992390
2260.986328	-62.791328
2266.369629	-63.166557
2271.752930	-63.058510
2277.136230	-63.134594
2282.519531	-62.844933
2287.902832	-62.859138
