Frequency (Hz)	Level (dB)
1512.707520	-90.763840
1518.090820	-89.703049
1523.474121	-89.436424
1528.857422	-89.068764
1534.240723	-89.046509
1539.624023	-88.316948
1545.007324	-88.420143
1550.390625	-87.676468
1555.773926	-88.682274
1561.157227	-88.211395
1566.540527	-87.332741
1571.923828	-86.639076
1577.307129	-85.702759
1582.690430	-85.559570
1588.073730	-86.260757
1593.457031	-87.344620
1598.840332	-88.686226
1604.223633	-90.311813
1609.606934	-90.516365
1614.990234	-90.296066
1620.373535	-89.777985
1625.756836	-84.355469
1631.140137	-86.216713
1636.523438	-86.864639
1641.906738	-86.130203
1647.290039	-86.608269
1652.673340	-86.929146
1658.056641	-86.863998
1663.439941	-85.829628
1668.823242	-85.931877
1674.206543	-86.100342
1679.589844	-87.601715
1684.973145	-88.428940
1690.356445	-88.454002
1695.739746	-89.614983
1701.123047	-90.128159
1706.506348	-89.998055
1711.889648	-90.020630
1717.272949	-90.475098
1722.656250	-90.719048
1728.039551	-91.199364
1733.422852	-90.967773
1738.806152	-90.237213
1744.189453	-89.612762
1749.572754	-88.853203
1754.956055	-89.160439
1760.339355	-89.445663
1765.722656	-89.876793
1771.105957	-90.774666
1776.489258	-90.742485
1781.872559	-89.789024
1787.255859	-90.307281
1792.639160	-90.376328
1798.022461	-90.181847
1803.405762	-90.706055
1808.789062	-90.935005
1814.172363	-90.459213
1819.555664	-90.579865
1824.938965	-89.954094
1830.322266	-89.339890
1835.705566	-89.366028
1841.088867	-90.018013
1846.472168	-89.917877
1851.855469	-89.550819
1857.238770	-90.008301
1862.622070	-89.718224
1868.005371	-89.099762
1873.388672	-89.005699
1878.771973	-89.429176
1884.155273	-89.458748
1889.538574	-89.538651
1894.921875	-89.052361
1900.305176	-89.001068
1905.688477	-89.236969
1911.071777	-89.403336
1916.455078	-90.222595
1921.838379	-90.510361
1927.221680	-90.732094
1932.604980	-89.889008
1937.988281	-88.706253
1943.371582	-88.624825
1948.754883	-88.750778
1954.138184	-88.808929
1959.521484	-89.321350
1964.904785	-89.086998
1970.288086	-89.231728
1975.671387	-89.190475
1981.054688	-89.571312
1986.437988	-90.641411
1991.821289	-91.444931
1997.204590	-89.606216
2002.587891	-87.839790
2007.971191	-87.249329
2013.354492	-86.968208
2018.737793	-87.301369
2024.121094	-87.389420
2029.504395	-82.778580
2034.887695	-81.305984
2040.270996	-87.159203
2045.654297	-88.464973
2051.037598	-87.853851
2056.420898	-87.844025
2061.804199	-87.906059
2067.187500	-88.150284
2072.570801	-88.553482
2077.954102	-88.854073
2083.337402	-89.102097
2088.720703	-89.135361
2094.104004	-88.755669
2099.487305	-87.796799
2104.870605	-87.291275
2110.253906	-87.733047
2115.637207	-87.834709
2121.020508	-87.975563
2126.403809	-88.347069
2131.787109	-88.471634
2137.170410	-88.548126
2142.553711	-88.185822
2147.937012	-88.243858
2153.320312	-88.717361
2158.703613	-89.883629
2164.086914	-90.455856
2169.470215	-90.322655
2174.853516	-90.917259
2180.236816	-90.836998
2185.620117	-91.555000
2191.003418	-91.864235
2196.386719	-92.890800
2201.770020	-92.855919
2207.153320	-92.182846
2212.536621	-91.167068
2217.919922	-90.677345
2223.303223	-89.962921
2228.686523	-89.862183
2234.069824	-90.167435
2239.453125	-90.140518
2244.836426	-90.590164
2250.219727	-91.299759
2255.603027	-91.515518
2260.986328	-91.840088
2266.369629	-92.022789
2271.752930	-92.796425
2277.136230	-92.930382
2282.519531	-92.899940
2287.902832	-93.292549
2293.286133	-92.837074
2298.669434	-92.257950
2304.052734	-92.194695
2309.436035	-93.685234
2314.819336	-94.125420
2320.202637	-93.167213
2325.585938	-93.986603
2330.969238	-94.341385
2336.352539	-94.874420
2341.735840	-94.890457
2347.119141	-93.216362
2352.502441	-92.780701
2357.885742	-91.313988
2363.269043	-90.203766
2368.652344	-90.283524
2374.035645	-90.612183
2379.418945	-90.967888
2384.802246	-91.402893
2390.185547	-91.798004
2395.568848	-91.174004
2400.952148	-90.775200
2406.335449	-91.895760
2411.718750	-93.579399
2417.102051	-94.459709
2422.485352	-94.141563
2427.868652	-94.644547
2433.251953	-92.676926
2438.635254	-85.832916
2444.018555	-89.228027
2449.401855	-93.893890
2454.785156	-93.847900
2460.168457	-92.887054
2465.551758	-91.764763
2470.935059	-91.453026
2476.318359	-91.823288
2481.701660	-91.701714
2487.084961	-92.151466
2492.468262	-92.072357
2497.851562	-91.404480
2503.234863	-91.095886
2508.618164	-91.371681
2514.001465	-91.426933
2519.384766	-92.774078
2524.768066	-93.874245
2530.151367	-94.342575
2535.534668	-94.234856
2540.917969	-94.319054
2546.301270	-94.576225
2551.684570	-94.328041
2557.067871	-94.172386
2562.451172	-92.877563
2567.834473	-92.394089
2573.217773	-92.338402
2578.601074	-93.093964
2583.984375	-93.864906
2589.367676	-94.046692
2594.750977	-93.967621
2600.134277	-93.864998
2605.517578	-94.038582
2610.900879	-94.350571
2616.284180	-95.032440
2621.667480	-94.920601
2627.050781	-94.110764
2632.434082	-94.487083
2637.817383	-94.393440
2643.200684	-93.039490
2648.583984	-94.781281
2653.967285	-96.065636
2659.350586	-95.566742
2664.733887	-94.660416
2670.117188	-94.862968
2675.500488	-94.582626
2680.883789	-94.797508
2686.267090	-95.062576
2691.650391	-95.564873
2697.033691	-95.573509
2702.416992	-95.065109
2707.800293	-94.948112
2713.183594	-93.926018
2718.566895	-93.835045
2723.950195	-93.951645
2729.333496	-94.522057
2734.716797	-94.284859
2740.100098	-94.080505
2745.483398	-93.238556
2750.866699	-93.239677
2756.250000	-93.647591
2761.633301	-95.241829
2767.016602	-95.565002
2772.399902	-95.401115
2777.783203	-95.109344
2783.166504	-94.756432
2788.549805	-94.671394
2793.933105	-94.217354
2799.316406	-94.627136
2804.699707	-95.909622
2810.083008	-95.930458
2815.466309	-94.799889
2820.849609	-94.325340
2826.232910	-94.229172
2831.616211	-94.996185
2836.999512	-95.689552
2842.382812	-94.532684
2847.766113	-93.736252
2853.149414	-94.498245
2858.532715	-93.195343
2863.916016	-93.554474
2869.299316	-94.685661
2874.682617	-95.487587
2880.065918	-95.605530
2885.449219	-95.595985
2890.832520	-94.901573
2896.215820	-94.088036
2901.599121	-93.533195
2906.982422	-94.088287
2912.365723	-95.005508
2917.749023	-94.950249
2923.132324	-95.467514
2928.515625	-95.383972
2933.898926	-94.620850
2939.282227	-94.539772
2944.665527	-95.290131
2950.048828	-95.519051
2955.432129	-95.573158
2960.815430	-95.361176
2966.198730	-94.808769
2971.582031	-95.318588
2976.965332	-95.178581
2982.348633	-96.103333
2987.731934	-95.172386
2993.115234	-95.223251
2998.498535	-95.587891
3003.881836	-95.674477
3009.265137	-95.508781
3014.648438	-95.891922
3020.031738	-96.401283
3025.415039	-96.560753
3030.798340	-97.079483
3036.181641	-96.756889
3041.564941	-95.779861
3046.948242	-95.283936
3052.331543	-95.378456
3057.714844	-95.762329
3063.098145	-95.517227
3068.481445	-96.579399
3073.864746	-97.622200
3079.248047	-96.825790
3084.631348	-97.026825
3090.014648	-96.381882
3095.397949	-96.211540
3100.781250	-95.686821
3106.164551	-96.420898
3111.547852	-96.832466
3116.931152	-96.352516
3122.314453	-96.553589
3127.697754	-97.094841
3133.081055	-95.762627
3138.464355	-94.816910
3143.847656	-95.690315
3149.230957	-96.617317
3154.614258	-96.349068
3159.997559	-96.283920
3165.380859	-96.042221
3170.764160	-95.099831
3176.147461	-95.551437
3181.530762	-96.922066
3186.914062	-96.656677
3192.297363	-96.774910
3197.680664	-96.326408
3203.063965	-96.463089
3208.447266	-95.828865
3213.830566	-95.887512
3219.213867	-96.821175
3224.597168	-97.200546
3229.980469	-97.616905
3235.363770	-96.770042
3240.747070	-95.662086
3246.130371	-94.867584
3251.513672	-95.314781
3256.896973	-96.407616
3262.280273	-96.223251
3267.663574	-96.464073
3273.046875	-95.572655
3278.430176	-94.799240
3283.813477	-94.648262
3289.196777	-94.555496
3294.580078	-94.472572
3299.963379	-94.498367
3305.346680	-94.657356
3310.729980	-94.323463
3316.113281	-93.587593
3321.496582	-93.590874
3326.879883	-94.801018
3332.263184	-95.475487
3337.646484	-94.974228
3343.029785	-94.812889
3348.413086	-94.499115
3353.796387	-93.985306
3359.179688	-94.255142
3364.562988	-94.703079
3369.946289	-94.968689
3375.329590	-94.892120
3380.712891	-94.291252
3386.096191	-94.162483
3391.479492	-94.174606
3396.862793	-94.694305
3402.246094	-95.589775
3407.629395	-95.154129
3413.012695	-94.798180
3418.395996	-95.601646
3423.779297	-95.446526
3429.162598	-94.655922
3434.545898	-95.131943
3439.929199	-95.849762
3445.312500	-95.413887
3450.695801	-95.373230
3456.079102	-95.242928
3461.462402	-95.788239
3466.845703	-96.342979
3472.229004	-96.727943
3477.612305	-96.595940
3482.995605	-96.746506
3488.378906	-96.810326
3493.762207	-96.195122
3499.145508	-95.882294
3504.528809	-96.355064
3509.912109	-96.558640
3515.295410	-96.080780
3520.678711	-96.496368
3526.062012	-97.309959
3531.445312	-96.843819
3536.828613	-97.000053
3542.211914	-96.539680
3547.595215	-96.973351
3552.978516	-96.221046
3558.361816	-96.465897
3563.745117	-96.699196
3569.128418	-96.482811
3574.511719	-96.245384
3579.895020	-95.792999
3585.278320	-96.078484
3590.661621	-96.557098
3596.044922	-96.746101
3601.428223	-96.951614
3606.811523	-96.964989
3612.194824	-97.515282
3617.578125	-97.343742
3622.961426	-96.799713
3628.344727	-96.964943
3633.728027	-97.460068
3639.111328	-97.918968
3644.494629	-97.556808
3649.877930	-96.827988
3655.261230	-96.466629
3660.644531	-96.186996
3666.027832	-96.385872
3671.411133	-97.735596
3676.794434	-98.239380
3682.177734	-98.287987
3687.561035	-98.089546
3692.944336	-97.054329
3698.327637	-96.053375
3703.710938	-96.292282
3709.094238	-97.784355
3714.477539	-98.275154
3719.860840	-97.877274
3725.244141	-97.265793
3730.627441	-95.893906
3736.010742	-95.824066
3741.394043	-96.070160
3746.777344	-95.876572
3752.160645	-96.884697
3757.543945	-97.406281
3762.927246	-96.609573
3768.310547	-95.261780
3773.693848	-94.902695
3779.077148	-96.497124
3784.460449	-97.010109
3789.843750	-97.205986
3795.227051	-97.595322
3800.610352	-96.529686
3805.993652	-95.550690
3811.376953	-96.377510
3816.760254	-97.410469
3822.143555	-98.100739
3827.526855	-98.206192
3832.910156	-97.713936
3838.293457	-96.789131
3843.676758	-96.271843
3849.060059	-96.594566
3854.443359	-97.499336
3859.826660	-98.010170
3865.209961	-98.607903
3870.593262	-96.871613
3875.976562	-96.266724
3881.359863	-96.119514
3886.743164	-97.276817
3892.126465	-97.815269
3897.509766	-97.904427
3902.893066	-97.859970
3908.276367	-97.361862
3913.659668	-96.230415
3919.042969	-96.912582
3924.426270	-98.128822
3929.809570	-97.607887
3935.192871	-98.494247
3940.576172	-98.416122
3945.959473	-97.701523
3951.342773	-96.577621
3956.726074	-97.533913
3962.109375	-98.371399
3967.492676	-98.456223
3972.875977	-98.732536
3978.259277	-98.749199
3983.642578	-98.285759
3989.025879	-98.049324
3994.409180	-98.580933
3999.792480	-99.435799
4005.175781	-98.700394
4010.559082	-98.193207
4015.942383	-97.801491
4021.325684	-98.441025
4026.708984	-98.649445
4032.092285	-98.256645
4037.475586	-99.074867
4042.858887	-98.262695
4048.242188	-98.383881
4053.625488	-99.290634
4059.008789	-98.782425
4064.392090	-98.627235
4069.775391	-98.794106
4075.158691	-98.273056
4080.541992	-97.958694
4085.925293	-99.200989
4091.308594	-98.670143
4096.691895	-98.774826
4102.075195	-99.146568
4107.458496	-99.506149
4112.841797	-98.104973
4118.225098	-98.278648
4123.608398	-99.694824
4128.991699	-99.662674
4134.375000	-99.233932
4139.758301	-98.445045
4145.141602	-97.125275
4150.524902	-97.982651
4155.908203	-99.171722
4161.291504	-99.123390
4166.674805	-99.039177
4172.058105	-98.950012
4177.441406	-98.783951
4182.824707	-97.942123
4188.208008	-98.198334
4193.591309	-98.472458
4198.974609	-98.683693
4204.357910	-98.697632
4209.741211	-97.844879
4215.124512	-97.254478
4220.507812	-97.582703
4225.891113	-97.477028
4231.274414	-97.831627
4236.657715	-98.519173
4242.041016	-98.584984
4247.424316	-98.053566
4252.807617	-96.727524
4258.190918	-96.680740
4263.574219	-97.859642
4268.957520	-97.360703
4274.340820	-98.602631
4279.724121	-98.377502
4285.107422	-97.540253
4290.490723	-96.482346
4295.874023	-96.492424
4301.257324	-97.649826
4306.640625	-98.276894
4312.023926	-97.959717
4317.407227	-97.383537
4322.790527	-96.963982
4328.173828	-96.692657
4333.557129	-96.962242
4338.940430	-97.408592
4344.323730	-98.170013
4349.707031	-97.304146
4355.090332	-96.768974
4360.473633	-96.336868
4365.856934	-96.102768
4371.240234	-96.673409
4376.623535	-97.631493
4382.006836	-98.063545
4387.390137	-97.941246
4392.773438	-96.878998
4398.156738	-96.876099
4403.540039	-96.802193
4408.923340	-97.461372
4414.306641	-98.343307
4419.689941	-97.960304
4425.073242	-97.240135
4430.456543	-96.690750
4435.839844	-96.054588
4441.223145	-96.914513
4446.606445	-97.914436
4451.989746	-97.884995
4457.373047	-98.099709
4462.756348	-97.056717
4468.139648	-96.717293
4473.522949	-96.379242
4478.906250	-97.081146
4484.289551	-97.731995
4489.672852	-97.806786
4495.056152	-98.271790
4500.439453	-97.988792
4505.822754	-97.565178
4511.206055	-97.177200
4516.589355	-97.354088
4521.972656	-98.151192
4527.355957	-98.071655
4532.739258	-97.738098
4538.122559	-97.547104
4543.505859	-97.688156
4548.889160	-97.429787
4554.272461	-98.923409
4559.655762	-99.346817
4565.039062	-98.898613
4570.422363	-98.382751
4575.805664	-98.041428
4581.188965	-97.955399
4586.572266	-97.353584
4591.955566	-97.610374
4597.338867	-98.038681
4602.722168	-97.965675
4608.105469	-98.171501
4613.488770	-97.499344
4618.872070	-97.775864
4624.255371	-98.434647
4629.638672	-98.970573
4635.021973	-98.335587
4640.405273	-98.208191
4645.788574	-97.589836
4651.171875	-97.266983
4656.555176	-96.528862
4661.938477	-97.436951
4667.321777	-96.967354
4672.705078	-95.884575
4678.088379	-95.786369
