Frequency (Hz)	Level (dB)
5.383301	-85.236694
10.766602	-84.176666
16.149902	-68.628632
21.533203	-57.749710
26.916504	-58.053864
32.299805	-54.275936
37.683105	-51.614620
43.066406	-50.870632
48.449707	-49.041706
53.833008	-48.153950
59.216309	-49.823776
64.599609	-49.384853
69.982910	-48.642731
75.366211	-51.129513
80.749512	-49.715206
86.132812	-47.462906
91.516113	-47.166565
96.899414	-45.985336
102.282715	-42.211037
107.666016	-42.080700
113.049316	-42.274509
118.432617	-48.296204
123.815918	-50.436497
129.199219	-48.517593
134.582520	-48.188652
139.965820	-51.056198
145.349121	-53.179020
150.732422	-55.173244
156.115723	-57.033340
161.499023	-57.048935
166.882324	-55.990131
172.265625	-55.124004
177.648926	-55.150803
183.032227	-54.853626
188.415527	-54.273815
193.798828	-54.108925
199.182129	-54.210712
204.565430	-56.097328
209.948730	-57.049324
215.332031	-57.026878
220.715332	-57.264904
226.098633	-56.683083
231.481934	-58.524963
236.865234	-62.187195
242.248535	-63.997334
247.631836	-66.042557
253.015137	-67.274551
258.398438	-64.959953
263.781738	-63.003796
269.165039	-65.807007
274.548340	-67.163467
279.931641	-66.812378
285.314941	-65.570419
290.698242	-66.085838
296.081543	-66.287811
301.464844	-65.522713
306.848145	-65.491661
312.231445	-65.488945
317.614746	-64.724693
322.998047	-63.573769
328.381348	-62.349464
333.764648	-62.095871
339.147949	-61.979889
344.531250	-62.817890
349.914551	-63.846897
355.297852	-64.890167
360.681152	-65.264153
366.064453	-66.187225
371.447754	-66.754105
376.831055	-66.503494
382.214355	-66.359825
387.597656	-65.899750
392.980957	-64.582764
398.364258	-63.551086
403.747559	-62.044739
409.130859	-61.023731
414.514160	-62.116600
419.897461	-62.296673
425.280762	-63.100864
430.664062	-64.250595
436.047363	-64.917358
441.430664	-66.455849
446.813965	-68.065453
452.197266	-68.431671
457.580566	-67.752762
462.963867	-68.626389
468.347168	-69.539566
473.730469	-69.068123
479.113770	-69.021873
484.497070	-68.919945
489.880371	-68.449677
495.263672	-67.837906
500.646973	-66.838219
506.030273	-65.913307
511.413574	-65.053497
516.796875	-63.284035
522.180176	-60.691853
527.563477	-60.349331
532.946777	-62.175850
538.330078	-63.428646
543.713379	-64.060242
549.096680	-65.952652
554.479980	-67.209938
559.863281	-69.451904
