Frequency (Hz)	Level (dB)
1512.707520	-71.776581
1518.090820	-71.890808
1523.474121	-71.555702
1528.857422	-70.974731
1534.240723	-70.639290
1539.624023	-70.572334
1545.007324	-70.973824
1550.390625	-71.646988
1555.773926	-71.213882
1561.157227	-71.319511
1566.540527	-72.950592
1571.923828	-73.489365
1577.307129	-72.913025
1582.690430	-71.656487
1588.073730	-71.006958
1593.457031	-70.315094
1598.840332	-69.310074
1604.223633	-69.155914
1609.606934	-68.753471
1614.990234	-68.025330
1620.373535	-67.789764
1625.756836	-67.333366
1631.140137	-67.721062
1636.523438	-67.741768
1641.906738	-68.135101
1647.290039	-68.866074
1652.673340	-68.720970
1658.056641	-68.505028
1663.439941	-67.724869
1668.823242	-68.435982
1674.206543	-69.259460
1679.589844	-69.510300
1684.973145	-69.475685
1690.356445	-69.867355
1695.739746	-69.845909
1701.123047	-70.274437
1706.506348	-71.336029
1711.889648	-71.631180
1717.272949	-71.643394
1722.656250	-71.603081
1728.039551	-71.749008
1733.422852	-71.749031
1738.806152	-72.398949
1744.189453	-72.640305
1749.572754	-72.779877
1754.956055	-73.274010
1760.339355	-73.665611
1765.722656	-73.965485
1771.105957	-74.175041
1776.489258	-74.094559
1781.872559	-73.836647
1787.255859	-73.726852
1792.639160	-73.782959
1798.022461	-73.586548
1803.405762	-73.582451
1808.789062	-73.282257
1814.172363	-72.319000
1819.555664	-71.808456
1824.938965	-71.296623
1830.322266	-71.174255
1835.705566	-71.050232
1841.088867	-71.009148
1846.472168	-70.650078
1851.855469	-71.156029
1857.238770	-72.471222
1862.622070	-73.105659
1868.005371	-73.620308
1873.388672	-73.861458
1878.771973	-74.630341
1884.155273	-74.893951
1889.538574	-74.503876
1894.921875	-74.071602
1900.305176	-74.504883
1905.688477	-75.153358
1911.071777	-74.835297
1916.455078	-74.804756
1921.838379	-74.809189
1927.221680	-74.396431
1932.604980	-74.258690
1937.988281	-74.144081
1943.371582	-74.082901
1948.754883	-74.206772
1954.138184	-75.692993
1959.521484	-76.269684
1964.904785	-76.592224
1970.288086	-77.397667
1975.671387	-77.451569
1981.054688	-77.108376
1986.437988	-77.502548
1991.821289	-76.327507
1997.204590	-75.808151
2002.587891	-75.954086
2007.971191	-76.108917
2013.354492	-75.475281
2018.737793	-74.416817
2024.121094	-74.332344
2029.504395	-72.973694
2034.887695	-73.001244
2040.270996	-74.202911
2045.654297	-74.135490
2051.037598	-74.114639
2056.420898	-74.208847
2061.804199	-75.081779
2067.187500	-75.668602
2072.570801	-75.622658
2077.954102	-75.651222
2083.337402	-75.067833
2088.720703	-74.861588
2094.104004	-75.292030
2099.487305	-74.763870
2104.870605	-74.473396
2110.253906	-74.870567
2115.637207	-75.293793
2121.020508	-74.759949
2126.403809	-73.697502
2131.787109	-73.619057
2137.170410	-73.176926
2142.553711	-73.186882
2147.937012	-72.180626
2153.320312	-72.138603
2158.703613	-72.685577
2164.086914	-72.497421
2169.470215	-72.176270
2174.853516	-72.288094
2180.236816	-72.162506
2185.620117	-72.603386
2191.003418	-72.323273
2196.386719	-71.548500
2201.770020	-71.767715
2207.153320	-71.382095
2212.536621	-71.248825
2217.919922	-71.347557
2223.303223	-71.574211
2228.686523	-72.006142
2234.069824	-72.531845
2239.453125	-73.047073
2244.836426	-73.681664
2250.219727	-74.900085
2255.603027	-75.588051
2260.986328	-76.005829
2266.369629	-76.511063
2271.752930	-76.429298
2277.136230	-76.527695
2282.519531	-76.696289
2287.902832	-77.252449
2293.286133	-77.271721
2298.669434	-76.748680
2304.052734	-76.495766
2309.436035	-76.652962
2314.819336	-76.299240
2320.202637	-76.832275
2325.585938	-77.109238
2330.969238	-77.348145
2336.352539	-76.757744
2341.735840	-76.827423
2347.119141	-76.968796
2352.502441	-77.344376
2357.885742	-77.900375
2363.269043	-77.366302
2368.652344	-76.603271
2374.035645	-77.106834
2379.418945	-77.781105
2384.802246	-77.795471
2390.185547	-78.400902
2395.568848	-78.580482
2400.952148	-79.260666
2406.335449	-79.640945
2411.718750	-79.815918
2417.102051	-79.784782
2422.485352	-79.476532
2427.868652	-80.136871
2433.251953	-80.089378
2438.635254	-78.916405
2444.018555	-79.794510
