Frequency (Hz)	Level (dB)
1512.707520	-69.585655
1518.090820	-70.211624
1523.474121	-70.587639
1528.857422	-71.265839
1534.240723	-72.240105
1539.624023	-72.723053
1545.007324	-72.338196
1550.390625	-72.623520
1555.773926	-71.600327
1561.157227	-71.071724
1566.540527	-71.271721
1571.923828	-71.721878
1577.307129	-72.441742
1582.690430	-72.917091
1588.073730	-72.241982
1593.457031	-71.760452
1598.840332	-71.813690
1604.223633	-71.965599
1609.606934	-73.041786
1614.990234	-74.241234
1620.373535	-74.448738
1625.756836	-75.662331
1631.140137	-76.052414
1636.523438	-75.920807
1641.906738	-75.412598
1647.290039	-75.264595
1652.673340	-75.287621
1658.056641	-75.868584
1663.439941	-75.806480
1668.823242	-74.904800
1674.206543	-75.767845
1679.589844	-75.159660
1684.973145	-74.073387
1690.356445	-74.030144
1695.739746	-74.358307
1701.123047	-73.537613
1706.506348	-72.757126
1711.889648	-72.401581
1717.272949	-72.028000
1722.656250	-72.875977
1728.039551	-73.625122
1733.422852	-74.501389
1738.806152	-75.810616
1744.189453	-76.477470
1749.572754	-76.911407
1754.956055	-77.081474
1760.339355	-77.357536
1765.722656	-77.620323
1771.105957	-77.837242
1776.489258	-77.586334
1781.872559	-77.500732
1787.255859	-78.125320
1792.639160	-77.396019
1798.022461	-77.274887
1803.405762	-76.893692
1808.789062	-76.421356
1814.172363	-76.009583
1819.555664	-75.779198
1824.938965	-76.018402
1830.322266	-75.568878
1835.705566	-75.412048
1841.088867	-75.531059
1846.472168	-75.447334
1851.855469	-75.314514
1857.238770	-75.908897
1862.622070	-75.821953
1868.005371	-75.054100
1873.388672	-74.845177
1878.771973	-75.097801
1884.155273	-74.949081
1889.538574	-74.181000
1894.921875	-73.718712
1900.305176	-73.912430
1905.688477	-73.607857
1911.071777	-74.295845
1916.455078	-74.446312
1921.838379	-74.843765
1927.221680	-75.898438
1932.604980	-75.920189
1937.988281	-76.036896
1943.371582	-77.023277
1948.754883	-77.351463
1954.138184	-77.326355
1959.521484	-77.240417
1964.904785	-76.568001
1970.288086	-75.721306
1975.671387	-75.372368
1981.054688	-74.893311
1986.437988	-74.945343
1991.821289	-74.917870
1997.204590	-75.494713
2002.587891	-76.413902
2007.971191	-76.869896
2013.354492	-76.887024
2018.737793	-77.817848
2024.121094	-78.341225
2029.504395	-77.009430
2034.887695	-75.976913
2040.270996	-75.447777
2045.654297	-74.669655
2051.037598	-74.702484
2056.420898	-74.904785
2061.804199	-75.467918
2067.187500	-76.302780
2072.570801	-76.301422
2077.954102	-76.532570
2083.337402	-76.783501
2088.720703	-77.190857
2094.104004	-77.595070
2099.487305	-78.122955
2104.870605	-79.057983
