Frequency (Hz)	Level (dB)
5.383301	-78.259102
10.766602	-78.139442
16.149902	-65.005402
21.533203	-51.874126
26.916504	-53.803085
32.299805	-58.461220
37.683105	-55.870369
43.066406	-52.613819
48.449707	-51.043198
53.833008	-51.947216
59.216309	-53.787731
64.599609	-55.039181
69.982910	-53.851318
75.366211	-53.183083
80.749512	-53.242313
86.132812	-55.175579
91.516113	-56.156555
96.899414	-55.521015
102.282715	-54.755104
107.666016	-54.798252
113.049316	-54.434242
118.432617	-54.395649
123.815918	-58.251865
129.199219	-59.584732
134.582520	-59.066486
139.965820	-60.322109
145.349121	-60.246334
150.732422	-58.236206
156.115723	-60.665493
161.499023	-60.039543
166.882324	-60.783745
172.265625	-63.233410
177.648926	-62.976887
183.032227	-60.565342
188.415527	-58.488094
193.798828	-60.757675
199.182129	-60.841766
204.565430	-60.609688
209.948730	-60.811169
215.332031	-61.029934
220.715332	-61.277210
226.098633	-59.475376
231.481934	-58.178944
236.865234	-56.503105
242.248535	-57.077530
247.631836	-57.903614
253.015137	-57.388569
258.398438	-57.075943
263.781738	-57.443497
269.165039	-57.731800
274.548340	-57.148624
279.931641	-57.894516
285.314941	-59.292534
290.698242	-58.914345
296.081543	-60.169174
301.464844	-60.372715
306.848145	-61.153751
312.231445	-61.544605
317.614746	-62.249119
322.998047	-62.350906
328.381348	-61.038136
333.764648	-60.274052
339.147949	-60.758774
344.531250	-60.361130
349.914551	-59.752872
355.297852	-60.559448
360.681152	-61.176830
366.064453	-60.075191
371.447754	-60.407150
376.831055	-60.738335
382.214355	-62.770161
387.597656	-63.550529
392.980957	-64.749001
398.364258	-66.050011
403.747559	-67.914108
409.130859	-67.135368
414.514160	-65.280289
419.897461	-64.489662
425.280762	-64.546814
430.664062	-65.465874
436.047363	-66.248131
441.430664	-66.564362
446.813965	-67.330658
452.197266	-67.101242
457.580566	-66.618332
462.963867	-65.693123
468.347168	-64.702194
473.730469	-65.435997
479.113770	-66.008911
484.497070	-65.716240
489.880371	-66.079453
495.263672	-66.471939
500.646973	-66.339203
506.030273	-65.910461
511.413574	-64.951958
516.796875	-63.671886
522.180176	-63.420166
527.563477	-63.522640
532.946777	-63.719738
538.330078	-64.472733
543.713379	-64.668449
549.096680	-64.948174
554.479980	-65.051521
559.863281	-65.575409
565.246582	-66.090767
570.629883	-65.863091
576.013184	-65.791641
581.396484	-64.734512
586.779785	-65.951225
592.163086	-66.113327
597.546387	-65.998199
602.929688	-67.120659
608.312988	-67.245285
613.696289	-67.792503
619.079590	-68.079185
624.462891	-66.995483
629.846191	-67.238396
635.229492	-67.316284
640.612793	-67.028526
645.996094	-67.740211
651.379395	-68.229668
656.762695	-67.985451
662.145996	-68.588051
667.529297	-68.446213
672.912598	-68.894310
678.295898	-69.869690
683.679199	-71.010429
689.062500	-70.923752
694.445801	-70.942924
699.829102	-70.778358
705.212402	-69.858116
710.595703	-68.517998
715.979004	-69.451805
721.362305	-69.848526
726.745605	-70.847069
732.128906	-70.938309
737.512207	-71.538635
742.895508	-71.824142
748.278809	-72.447014
753.662109	-73.303360
759.045410	-73.915535
764.428711	-74.405037
769.812012	-74.723816
775.195312	-74.031158
780.578613	-73.158920
785.961914	-72.702629
791.345215	-70.994644
796.728516	-70.438927
802.111816	-69.712616
807.495117	-68.681717
812.878418	-67.979309
818.261719	-67.038849
823.645020	-66.766022
829.028320	-66.612175
834.411621	-66.516731
839.794922	-66.770508
845.178223	-68.269325
850.561523	-70.051994
855.944824	-71.321266
861.328125	-73.370712
866.711426	-74.848663
872.094727	-76.249557
877.478027	-75.941727
882.861328	-74.990189
888.244629	-74.262321
893.627930	-73.902992
899.011230	-73.931511
904.394531	-73.674332
909.777832	-72.653778
915.161133	-71.970642
920.544434	-71.119675
925.927734	-70.157684
931.311035	-70.623680
936.694336	-70.985283
942.077637	-71.373802
947.460938	-70.883820
952.844238	-70.457329
958.227539	-70.326248
963.610840	-70.298233
968.994141	-68.021645
974.377441	-67.645340
979.760742	-69.618919
985.144043	-70.523460
990.527344	-70.147659
995.910645	-70.794319
1001.293945	-72.076439
1006.677246	-73.509552
1012.060547	-74.266327
1017.443848	-74.712807
1022.827148	-74.993439
1028.210449	-75.157249
1033.593750	-75.935280
1038.977051	-76.016563
1044.360352	-76.425201
1049.743652	-76.470673
1055.126953	-76.339005
1060.510254	-77.135887
1065.893555	-77.801697
1071.276855	-77.522720
1076.660156	-77.626030
1082.043457	-77.146706
1087.426758	-76.259644
1092.810059	-75.604706
1098.193359	-75.382988
1103.576660	-75.203918
1108.959961	-75.427696
1114.343262	-75.388290
1119.726562	-75.472664
1125.109863	-75.614632
1130.493164	-75.457649
1135.876465	-76.229469
1141.259766	-76.521599
1146.643066	-76.600632
1152.026367	-76.729523
1157.409668	-76.931808
1162.792969	-76.844559
1168.176270	-77.770454
1173.559570	-78.253502
1178.942871	-78.131218
1184.326172	-78.322098
1189.709473	-78.877899
1195.092773	-78.830086
1200.476074	-80.003593
1205.859375	-80.567078
1211.242676	-81.286835
1216.625977	-82.425133
1222.009277	-82.025330
1227.392578	-81.884659
1232.775879	-81.931145
1238.159180	-81.956551
1243.542480	-82.723946
1248.925781	-83.353317
1254.309082	-83.200806
1259.692383	-82.205856
1265.075684	-81.722786
1270.458984	-81.395767
1275.842285	-81.016571
1281.225586	-80.359940
1286.608887	-80.225151
1291.992188	-79.795219
1297.375488	-78.917915
1302.758789	-78.969421
1308.142090	-78.749985
1313.525391	-78.470413
1318.908691	-78.333534
1324.291992	-78.144417
1329.675293	-77.974289
1335.058594	-78.370415
1340.441895	-79.070862
1345.825195	-79.411644
1351.208496	-79.753792
1356.591797	-79.444794
1361.975098	-79.386787
1367.358398	-80.127640
1372.741699	-80.807419
1378.125000	-80.657753
1383.508301	-80.523521
1388.891602	-80.676918
1394.274902	-80.918182
1399.658203	-81.448044
1405.041504	-80.998283
1410.424805	-80.722214
1415.808105	-79.799385
1421.191406	-79.099457
1426.574707	-79.612709
1431.958008	-79.641075
1437.341309	-80.417007
1442.724609	-81.304169
1448.107910	-81.742996
1453.491211	-80.617661
1458.874512	-79.545586
1464.257812	-78.957573
1469.641113	-78.840446
1475.024414	-79.231018
1480.407715	-79.781021
1485.791016	-79.775185
1491.174316	-80.796761
1496.557617	-82.002396
1501.940918	-81.162056
1507.324219	-80.249809
1512.707520	-79.419983
1518.090820	-79.217690
1523.474121	-79.485222
1528.857422	-80.804321
1534.240723	-81.348183
1539.624023	-82.531296
1545.007324	-81.503044
1550.390625	-81.895378
1555.773926	-81.208908
1561.157227	-81.505974
1566.540527	-82.070351
1571.923828	-82.670578
