Frequency (Hz)	Level (dB)
1512.707520	-68.112556
1518.090820	-67.756706
1523.474121	-67.149704
1528.857422	-66.586548
1534.240723	-66.619011
1539.624023	-66.491852
1545.007324	-67.329269
1550.390625	-68.642265
1555.773926	-69.308083
1561.157227	-69.320869
1566.540527	-68.659714
1571.923828	-67.965408
1577.307129	-67.013145
1582.690430	-65.614532
1588.073730	-65.198318
1593.457031	-64.649834
1598.840332	-64.350128
1604.223633	-63.567844
1609.606934	-63.221336
1614.990234	-63.257648
1620.373535	-63.062252
1625.756836	-62.615139
1631.140137	-62.864639
1636.523438	-62.772629
1641.906738	-62.794281
1647.290039	-62.451378
1652.673340	-63.067497
1658.056641	-63.395168
1663.439941	-63.217484
1668.823242	-64.342331
1674.206543	-64.828407
1679.589844	-64.864151
1684.973145	-65.136673
1690.356445	-65.201111
1695.739746	-66.141190
1701.123047	-66.659851
1706.506348	-66.489090
1711.889648	-66.780342
1717.272949	-66.444946
1722.656250	-66.433273
1728.039551	-66.316818
1733.422852	-66.411240
1738.806152	-67.462013
1744.189453	-67.896713
1749.572754	-68.581490
1754.956055	-68.898094
1760.339355	-69.191643
1765.722656	-69.639214
1771.105957	-69.814285
1776.489258	-69.956009
1781.872559	-70.190544
1787.255859	-69.726067
1792.639160	-69.104408
1798.022461	-68.427048
1803.405762	-68.052025
1808.789062	-68.015327
1814.172363	-67.415222
1819.555664	-66.683289
1824.938965	-66.321983
1830.322266	-65.928001
1835.705566	-66.000229
1841.088867	-65.736580
1846.472168	-65.875801
1851.855469	-66.522087
1857.238770	-66.790665
1862.622070	-68.178116
1868.005371	-68.970428
1873.388672	-69.889099
1878.771973	-70.215584
1884.155273	-70.718994
1889.538574	-69.825813
1894.921875	-69.773033
1900.305176	-70.024483
1905.688477	-69.340889
1911.071777	-69.420799
1916.455078	-69.131660
1921.838379	-69.723427
1927.221680	-69.836472
1932.604980	-69.025948
1937.988281	-68.513794
1943.371582	-68.989616
1948.754883	-69.670746
1954.138184	-69.827255
1959.521484	-70.288498
1964.904785	-71.797272
1970.288086	-72.684975
1975.671387	-72.502357
1981.054688	-73.174156
1986.437988	-72.759979
1991.821289	-72.365837
1997.204590	-71.325150
2002.587891	-70.266937
2007.971191	-69.761292
2013.354492	-69.131363
2018.737793	-68.510818
2024.121094	-68.234550
2029.504395	-68.485565
2034.887695	-68.482719
2040.270996	-69.334343
2045.654297	-69.482758
2051.037598	-69.401611
2056.420898	-69.497406
2061.804199	-70.257118
2067.187500	-70.724174
2072.570801	-70.618515
2077.954102	-71.255486
2083.337402	-70.976852
2088.720703	-70.960419
2094.104004	-70.540016
2099.487305	-70.079292
2104.870605	-69.958351
2110.253906	-70.037979
2115.637207	-69.228226
2121.020508	-68.629707
2126.403809	-68.321983
2131.787109	-67.732239
2137.170410	-67.484825
2142.553711	-67.177094
2147.937012	-67.346535
2153.320312	-67.460289
2158.703613	-67.258827
2164.086914	-67.411278
2169.470215	-66.944496
2174.853516	-66.435043
2180.236816	-66.891937
2185.620117	-66.761238
2191.003418	-66.018898
2196.386719	-66.178658
2201.770020	-66.451515
2207.153320	-65.893158
2212.536621	-66.248077
2217.919922	-66.446632
2223.303223	-66.586266
2228.686523	-66.957939
2234.069824	-67.381081
2239.453125	-67.895882
2244.836426	-68.660645
2250.219727	-69.383904
2255.603027	-69.599068
2260.986328	-70.163040
2266.369629	-69.786385
2271.752930	-70.456703
2277.136230	-70.547203
2282.519531	-70.841736
2287.902832	-70.951187
2293.286133	-71.253258
2298.669434	-71.755379
2304.052734	-71.256134
2309.436035	-70.325905
2314.819336	-70.311005
2320.202637	-70.696037
2325.585938	-70.611870
2330.969238	-70.880043
2336.352539	-70.459328
2341.735840	-70.183029
2347.119141	-69.949135
2352.502441	-71.135674
2357.885742	-71.332710
2363.269043	-71.530113
2368.652344	-71.294662
2374.035645	-71.861198
2379.418945	-72.438972
2384.802246	-72.664871
2390.185547	-73.659302
2395.568848	-73.635536
2400.952148	-74.150429
2406.335449	-73.983284
2411.718750	-74.257393
2417.102051	-74.652016
2422.485352	-74.679550
2427.868652	-74.261086
2433.251953	-74.059494
2438.635254	-73.475586
2444.018555	-74.424255
2449.401855	-74.513458
2454.785156	-74.845779
2460.168457	-74.847366
2465.551758	-73.970596
2470.935059	-73.926788
2476.318359	-74.200592
2481.701660	-74.063423
2487.084961	-74.187798
2492.468262	-74.013878
2497.851562	-74.406509
2503.234863	-74.479935
2508.618164	-74.866013
2514.001465	-75.198914
2519.384766	-75.370537
